episode,timestep,reward
4561,698000,21.81
4572,700000,20.6818
4584,702000,21.2333
4595,704000,19.5
4606,706000,21.2
4617,708000,19.1091
4627,710000,24.45
4640,712000,17.9077
4650,714000,22.13
4661,716000,20.5455
4673,718000,19.0083
4685,720000,18.7083
4696,722000,21.6727
4709,724000,17.0846
4718,726000,24.3444
4730,728000,18.6
4742,730000,20.7917
4752,732000,20.94
4764,734000,19.0833
4774,736000,21.93
4785,738000,21.2364
4797,740000,17.7583
4809,742000,19.4833
4820,744000,21.3364
4830,746000,21.72
4842,748000,19.6
4853,750000,21.2455
4863,752000,22.76
4875,754000,16.875
4885,756000,22.75
4896,758000,21.1182
4908,760000,17.6583
4919,762000,22.6727
4929,764000,22.03
4939,766000,22.78
4950,768000,19.5091
4961,770000,20.4636
4972,772000,19.3636
4982,774000,22.94
4992,776000,22.09
5003,778000,19.6455
5015,780000,18.5833
5027,782000,18.1583
5038,784000,21.4273
5052,786000,16.2929
5062,788000,24.12
5072,790000,21.84
5083,792000,21.3455
5094,794000,20.6091
5106,796000,17.9167
5118,798000,20.3583
5128,800000,24.16
5138,802000,22.95
5150,804000,17.6083
5164,806000,17.3571
5176,808000,18.5417
5187,810000,20.0727
5199,812000,19.8583
5210,814000,22.0636
5220,816000,21.51
5231,818000,22.0636
5241,820000,21.03
5251,822000,24.32
5261,824000,22.38
5271,826000,21.64
5282,828000,21.5273
5294,830000,20.0083
5304,832000,22.62
5316,834000,18.8667
5328,836000,19.6083
5338,838000,22.13
5348,840000,23.52
5358,842000,22.74
5369,844000,21.3091
5380,846000,21.2818
5390,848000,23.38
5401,850000,20.5364
5412,852000,21.8636
5423,854000,20.6364
5434,856000,21.1636
5444,858000,22.2
5457,860000,19.2077
5467,862000,22.92
5478,864000,20.8182
5489,866000,22.0727
5499,868000,22.78
5511,870000,19.1083
5523,872000,20.25
5535,874000,20.5333
5545,876000,22.12
5557,878000,19.3917
5569,880000,20.125
5578,882000,24.2333
5589,884000,21.8636
5599,886000,23.19
5610,888000,23.0182
5620,890000,21.43
5631,892000,22.1091
5642,894000,21.8727
5652,896000,24.1
5662,898000,22.67
5673,900000,21.9455
5685,902000,20.475
5695,904000,21.43
5705,906000,24.42
5716,908000,21.9182
5728,910000,19.575
5739,912000,19.9636
5750,914000,20.8091
5762,916000,20.225
5774,918000,18.8083
5788,920000,18.6429
5799,922000,21.1273
5810,924000,20.0
5822,926000,18.5333
5834,928000,20.55
5843,930000,23.8111
5854,932000,20.8909
5864,934000,23.39
5879,936000,16.58
5890,938000,20.2091
5901,940000,21.0727
5912,942000,22.0545
5923,944000,21.9545
5933,946000,23.37
5944,948000,21.4364
5954,950000,22.35
5965,952000,20.1545
5975,954000,24.06
5986,956000,21.7182
5996,958000,23.76
6006,960000,23.74
6016,962000,23.68
6027,964000,22.0
6037,966000,23.08
6048,968000,23.4273
6057,970000,24.5556
6068,972000,23.6909
6077,974000,23.6556
6089,976000,20.8
6099,978000,23.36
6109,980000,25.0
6120,982000,21.0545
6131,984000,21.5091
6141,986000,24.1
6152,988000,21.6818
6162,990000,21.58
6174,992000,20.35
6186,994000,19.825
6196,996000,22.53
6207,998000,21.8
6218,1000000,18.7727
6229,1002000,21.3727
6239,1004000,22.51
6249,1006000,22.69
6261,1008000,20.3833
6272,1010000,19.8
6282,1012000,22.45
6294,1014000,18.05
6305,1016000,20.7818
6315,1018000,24.52
6326,1020000,20.5818
6338,1022000,20.2333
6349,1024000,20.7182
6362,1026000,16.9692
6374,1028000,17.5583
6388,1030000,16.9286
6401,1032000,17.5308
6413,1034000,17.0917
6423,1036000,22.36
6435,1038000,20.7
6445,1040000,24.27
6456,1042000,20.7818
6466,1044000,23.6
6477,1046000,21.0273
6487,1048000,22.29
6498,1050000,24.0182
6508,1052000,22.56
6519,1054000,22.2727
6529,1056000,21.61
6539,1058000,22.61
6550,1060000,21.8
6560,1062000,22.4
6572,1064000,19.5833
6584,1066000,20.3917
6593,1068000,24.1556
6604,1070000,21.0818
6615,1072000,22.0545
6625,1074000,22.24
6636,1076000,22.5364
6646,1078000,22.71
6657,1080000,21.5364
6668,1082000,20.3455
6679,1084000,22.1727
6689,1086000,23.8
6698,1088000,23.2556
6708,1090000,25.0
6718,1092000,22.05
6730,1094000,21.15
6742,1096000,19.3667
6753,1098000,19.1273
6763,1100000,23.46
6773,1102000,24.48
6783,1104000,23.69
6793,1106000,21.16
6804,1108000,21.9636
6814,1110000,22.38
6825,1112000,23.7636
6835,1114000,23.86
6845,1116000,21.93
6856,1118000,22.1727
6866,1120000,22.57
6878,1122000,18.9667
6888,1124000,24.82
6898,1126000,21.82
6908,1128000,22.09
6918,1130000,25.74
6927,1132000,25.0111
6937,1134000,24.16
6947,1136000,24.94
6957,1138000,24.11
6967,1140000,22.58
6978,1142000,23.1091
6988,1144000,24.7
6997,1146000,25.5667
7008,1148000,22.8636
7017,1150000,24.1667
7028,1152000,22.4818
7039,1154000,21.0909
7051,1156000,18.3167
7062,1158000,22.6182
7073,1160000,21.6091
7083,1162000,23.51
7093,1164000,24.34
7103,1166000,22.83
7115,1168000,20.9083
7124,1170000,25.5222
7134,1172000,23.93
7146,1174000,19.575
7159,1176000,19.6692
7168,1178000,24.0333
7178,1180000,24.07
7189,1182000,21.2727
7200,1184000,21.4455
7212,1186000,19.5667
7223,1188000,24.1
7232,1190000,24.7667
7244,1192000,21.2083
7255,1194000,20.0
7266,1196000,24.6636
7277,1198000,21.1091
7287,1200000,23.42
7299,1202000,19.025
7309,1204000,23.96
7319,1206000,23.58
7329,1208000,24.3
7341,1210000,18.8
7354,1212000,19.9154
7364,1214000,21.99
7374,1216000,23.6
7390,1218000,15.8438
7400,1220000,23.52
7409,1222000,24.8111
7419,1224000,24.3
7430,1226000,23.6364
7439,1228000,24.9667
7452,1230000,19.3385
7461,1232000,25.1222
7472,1234000,21.5545
7484,1236000,21.0583
7494,1238000,21.64
7504,1240000,25.82
7514,1242000,23.1
7524,1244000,23.13
7534,1246000,25.64
7545,1248000,21.5727
7555,1250000,22.33
7565,1252000,25.64
7575,1254000,25.03
7585,1256000,23.84
7594,1258000,25.9667
7605,1260000,22.1909
7616,1262000,20.5818
7627,1264000,22.9909
7637,1266000,22.22
7647,1268000,25.13
7659,1270000,20.375
7671,1272000,19.1083
7683,1274000,20.1667
7693,1276000,24.64
7703,1278000,21.75
7714,1280000,21.1545
7727,1282000,19.5077
7737,1284000,22.43
7749,1286000,20.8667
7761,1288000,18.7583
7771,1290000,24.47
7782,1292000,21.0091
7794,1294000,20.625
7804,1296000,21.26
7815,1298000,21.5364
7827,1300000,20.85
7837,1302000,24.21
7848,1304000,21.8636
7858,1306000,24.11
7868,1308000,24.24
7878,1310000,25.09
7888,1312000,24.65
7898,1314000,24.17
7908,1316000,22.47
7919,1318000,23.9545
7929,1320000,22.51
7940,1322000,22.9091
7950,1324000,24.41
7960,1326000,22.73
7972,1328000,20.0417
7983,1330000,20.8
7992,1332000,25.8778
8002,1334000,23.14
8014,1336000,19.8417
8024,1338000,25.88
8034,1340000,24.04
8044,1342000,27.06
8054,1344000,23.31
8066,1346000,20.3917
8077,1348000,22.5364
8088,1350000,21.7727
8101,1352000,18.6846
8111,1354000,23.19
8123,1356000,19.4417
8135,1358000,20.7583
8144,1360000,25.3444
8155,1362000,21.0364
8165,1364000,24.7
8174,1366000,24.9222
8185,1368000,23.7727
8196,1370000,22.7545
8208,1372000,18.4
8218,1374000,24.71
8229,1376000,21.8909
8240,1378000,23.2182
8251,1380000,21.2909
8261,1382000,25.66
8270,1384000,25.4333
8281,1386000,24.0909
8291,1388000,24.42
8300,1390000,25.6333
8311,1392000,21.4091
8321,1394000,24.5
8332,1396000,22.2727
8343,1398000,21.6
8352,1400000,25.6778
8366,1402000,19.4286
8379,1404000,19.2538
8392,1406000,16.8231
8405,1408000,20.4462
8416,1410000,23.0818
8427,1412000,23.2364
8438,1414000,20.4455
8449,1416000,23.4818
8460,1418000,21.5364
8470,1420000,23.08
8479,1422000,25.5222
8489,1424000,25.06
8500,1426000,22.8182
8511,1428000,22.9273
8520,1430000,25.3556
8533,1432000,20.1846
8542,1434000,24.3
8554,1436000,20.9917
8563,1438000,25.4556
8574,1440000,22.3
8585,1442000,22.4727
8595,1444000,24.78
8606,1446000,22.3
8615,1448000,25.9667
8627,1450000,22.3
8639,1452000,20.275
8648,1454000,25.1111
8658,1456000,24.7
8671,1458000,19.7769
8680,1460000,25.0111
8690,1462000,25.2
8700,1464000,24.24
8711,1466000,22.3273
8721,1468000,23.41
8732,1470000,22.7364
8741,1472000,25.2778
8753,1474000,22.075
8764,1476000,19.2545
8775,1478000,22.9545
8785,1480000,25.95
8795,1482000,25.34
8806,1484000,23.3182
8817,1486000,20.8636
8826,1488000,26.3
8839,1490000,19.7923
8850,1492000,22.2636
8860,1494000,22.62
8871,1496000,23.8273
8882,1498000,22.6182
8893,1500000,22.8636
8902,1502000,24.7
8915,1504000,21.0692
8926,1506000,21.8545
8937,1508000,21.5909
8946,1510000,25.3889
8957,1512000,22.9636
8967,1514000,24.28
8978,1516000,21.8727
8989,1518000,21.3818
9000,1520000,22.4091
9011,1522000,21.9545
9021,1524000,24.16
9032,1526000,23.6636
9041,1528000,24.8778
9052,1530000,22.1182
9062,1532000,25.58
9072,1534000,26.76
9083,1536000,22.0636
9095,1538000,19.7083
9106,1540000,23.1545
9116,1542000,23.91
9126,1544000,24.2
9135,1546000,25.8889
9146,1548000,23.3545
9155,1550000,25.7444
9167,1552000,23.2333
9178,1554000,20.9727
9190,1556000,22.825
9200,1558000,25.46
9210,1560000,23.61
9221,1562000,21.8636
9231,1564000,24.19
9242,1566000,21.7455
9252,1568000,24.25
9263,1570000,23.0909
9274,1572000,22.3545
9287,1574000,20.2385
9297,1576000,22.13
9307,1578000,25.23
9318,1580000,24.0273
9329,1582000,21.9909
9339,1584000,23.71
9352,1586000,20.1154
9362,1588000,22.8
9372,1590000,23.99
9384,1592000,22.55
9395,1594000,22.1364
9405,1596000,26.02
9415,1598000,23.56
9425,1600000,25.0
9436,1602000,23.7182
9445,1604000,23.8556
9456,1606000,23.6636
9467,1608000,23.1636
9476,1610000,26.1222
9486,1612000,25.76
9497,1614000,21.2364
9508,1616000,25.0
9518,1618000,25.46
9528,1620000,23.9
9538,1622000,25.24
9548,1624000,22.97
9559,1626000,22.6
9570,1628000,22.0273
9580,1630000,24.61
9591,1632000,22.6091
9602,1634000,23.1182
9611,1636000,25.8111
9622,1638000,21.6
9632,1640000,25.28
9642,1642000,24.93
9654,1644000,20.5167
9664,1646000,24.23
9674,1648000,25.6
9683,1650000,25.4222
9695,1652000,21.4
9705,1654000,25.98
9715,1656000,23.05
9726,1658000,21.6636
9737,1660000,23.7273
9748,1662000,22.5818
9760,1664000,20.6417
9771,1666000,21.8909
9782,1668000,21.2091
9792,1670000,24.03
9801,1672000,24.6
9811,1674000,25.89
9821,1676000,23.85
9833,1678000,19.1917
9844,1680000,22.4182
9856,1682000,20.7083
9867,1684000,23.7091
9877,1686000,22.56
9888,1688000,24.2
9898,1690000,24.69
9910,1692000,19.325
9921,1694000,22.3091
9933,1696000,20.6333
9944,1698000,22.2273
9954,1700000,25.61
9965,1702000,23.0273
9976,1704000,21.6182
9986,1706000,24.98
9996,1708000,26.06
10006,1710000,24.98
10015,1712000,25.7
10026,1714000,22.7818
10036,1716000,25.22
10046,1718000,24.3
10056,1720000,23.84
10067,1722000,23.9
10077,1724000,22.4
10088,1726000,23.0455
10099,1728000,23.2727
10109,1730000,23.35
10119,1732000,25.72
10129,1734000,23.52
10140,1736000,22.8091
10151,1738000,22.5545
10163,1740000,21.0083
10172,1742000,25.9333
10183,1744000,21.1364
10194,1746000,24.2727
10204,1748000,23.34
10217,1750000,17.3077
10229,1752000,23.075
10242,1754000,17.6846
10254,1756000,20.475
10265,1758000,22.6818
10274,1760000,22.7778
10285,1762000,24.4
10294,1764000,25.1889
10305,1766000,23.8091
10315,1768000,25.15
10324,1770000,25.7222
10335,1772000,24.0636
10345,1774000,23.79
10355,1776000,26.68
10365,1778000,23.67
10376,1780000,23.8364
10386,1782000,24.76
10397,1784000,22.1727
10408,1786000,21.7727
10418,1788000,23.53
10432,1790000,17.6714
10442,1792000,23.68
10453,1794000,22.0091
10465,1796000,21.8
10476,1798000,22.7091
10489,1800000,19.0692
10500,1802000,22.0364
10512,1804000,21.6
10522,1806000,24.58
10534,1808000,21.45
10545,1810000,23.4364
10555,1812000,24.78
10565,1814000,25.96
10577,1816000,19.9917
10587,1818000,25.88
10598,1820000,22.5818
10609,1822000,21.7636
10618,1824000,26.3889
10629,1826000,23.5636
10640,1828000,22.3273
10651,1830000,23.3273
10662,1832000,21.9727
10672,1834000,26.81
10683,1836000,20.8818
10694,1838000,21.8636
10704,1840000,25.93
10716,1842000,23.225
10728,1844000,21.1
10739,1846000,23.0545
10750,1848000,21.5091
10761,1850000,23.4909
10770,1852000,26.8111
10780,1854000,25.12
10791,1856000,24.3909
10802,1858000,22.4091
10814,1860000,21.4417
10825,1862000,23.4364
10835,1864000,25.92
10846,1866000,23.0909
10856,1868000,24.67
10869,1870000,21.3538
10881,1872000,20.925
10893,1874000,20.0667
10904,1876000,26.4364
10917,1878000,19.9615
10927,1880000,24.41
10938,1882000,21.8273
10950,1884000,20.125
10961,1886000,23.4182
10973,1888000,21.5917
10984,1890000,23.7545
10994,1892000,26.69
11003,1894000,27.3667
11014,1896000,22.9273
11025,1898000,24.2273
11036,1900000,23.1182
11048,1902000,21.3667
11057,1904000,25.9444
11067,1906000,24.82
11079,1908000,21.5917
11089,1910000,26.29
11099,1912000,25.0
11110,1914000,25.2091
11120,1916000,25.04
11130,1918000,24.32
11141,1920000,24.7727
11151,1922000,24.7
11162,1924000,22.4364
11174,1926000,21.7167
11184,1928000,23.64
11194,1930000,23.49
11205,1932000,25.2727
11216,1934000,23.2818
11226,1936000,23.67
11236,1938000,26.64
11246,1940000,24.71
11257,1942000,24.7545
11266,1944000,27.0778
11277,1946000,23.0818
11288,1948000,23.9818
11300,1950000,21.8083
11311,1952000,23.8091
11320,1954000,25.2556
11330,1956000,24.83
11342,1958000,21.1667
11354,1960000,23.0083
11363,1962000,24.9667
11374,1964000,24.4455
11385,1966000,22.8364
11395,1968000,26.37
11407,1970000,20.725
11417,1972000,26.51
11427,1974000,22.94
11437,1976000,26.35
11447,1978000,25.55
11458,1980000,22.7909
11468,1982000,25.34
11480,1984000,22.5667
11492,1986000,21.075
11503,1988000,24.1364
11512,1990000,26.1778
11522,1992000,26.31
11533,1994000,24.0636
11544,1996000,23.2727
11556,1998000,20.9083
11565,2000000,25.8556
11576,2002000,25.4455
11585,2004000,26.9889
11595,2006000,26.24
11606,2008000,21.5364
11616,2010000,26.12
11628,2012000,23.7917
11637,2014000,26.4889
11647,2016000,26.73
11659,2018000,21.7083
11670,2020000,23.4
11680,2022000,26.06
11689,2024000,27.3
11699,2026000,25.72
11710,2028000,25.6
11721,2030000,23.7545
11733,2032000,21.9583
11743,2034000,26.94
11754,2036000,22.9364
11764,2038000,24.92
11775,2040000,24.5545
11786,2042000,22.2
11797,2044000,26.6818
11806,2046000,27.0333
11816,2048000,25.07
11826,2050000,25.75
11836,2052000,26.84
11848,2054000,23.6833
11858,2056000,25.75
11868,2058000,27.26
11881,2060000,21.4077
11892,2062000,25.7545
11902,2064000,24.87
11912,2066000,27.6
11923,2068000,24.0727
11933,2070000,24.06
11943,2072000,27.74
11955,2074000,22.225
11965,2076000,27.04
11977,2078000,20.5583
11988,2080000,24.6364
11998,2082000,25.58
12010,2084000,22.675
12022,2086000,23.375
12032,2088000,25.58
12042,2090000,26.2
12052,2092000,25.38
12063,2094000,25.7545
12074,2096000,21.7909
12086,2098000,23.0417
12096,2100000,28.44
12107,2102000,23.6091
12117,2104000,24.04
12129,2106000,22.9333
12139,2108000,24.69
12151,2110000,24.025
12160,2112000,26.4889
12170,2114000,27.71
12181,2116000,24.9273
12191,2118000,25.48
12203,2120000,23.025
12214,2122000,21.6
12226,2124000,23.9083
12237,2126000,24.4818
12246,2128000,27.8778
12258,2130000,22.3083
12270,2132000,21.4833
12279,2134000,28.0778
12291,2136000,22.475
12302,2138000,25.6273
12311,2140000,27.3
12323,2142000,23.7333
12334,2144000,22.9091
12345,2146000,24.9636
12355,2148000,26.07
12365,2150000,26.89
12375,2152000,27.68
12384,2154000,28.7222
12395,2156000,25.2727
12407,2158000,21.125
12417,2160000,26.78
12429,2162000,20.0333
12439,2164000,28.0
12450,2166000,24.1636
12461,2168000,23.5727
12471,2170000,26.24
12482,2172000,24.5182
12493,2174000,24.1
12504,2176000,23.8455
12513,2178000,27.6333
12525,2180000,22.85
12536,2182000,22.0818
12546,2184000,26.77
12556,2186000,27.01
12566,2188000,26.51
12579,2190000,21.0692
12588,2192000,28.4111
12601,2194000,20.3769
12612,2196000,23.8182
12622,2198000,28.68
12631,2200000,28.5889
12641,2202000,27.48
12654,2204000,22.5154
12663,2206000,28.6778
12673,2208000,27.49
12684,2210000,25.4455
12698,2212000,19.1143
12709,2214000,20.7091
12721,2216000,24.0917
12730,2218000,26.4111
12741,2220000,24.4636
12751,2222000,25.94
12763,2224000,21.775
12774,2226000,24.6091
12784,2228000,27.32
12794,2230000,26.35
12806,2232000,21.65
12817,2234000,25.1273
12827,2236000,27.96
12837,2238000,27.57
12847,2240000,25.29
12858,2242000,23.9273
12869,2244000,24.1273
12878,2246000,26.8778
12889,2248000,25.0273
12901,2250000,21.625
12911,2252000,26.27
12922,2254000,22.2727
12932,2256000,27.05
12944,2258000,22.2083
12955,2260000,25.2909
12966,2262000,24.3818
12976,2264000,25.5
12986,2266000,27.03
12997,2268000,24.6182
13008,2270000,24.0455
13019,2272000,24.1182
13031,2274000,21.1083
13043,2276000,23.0167
13052,2278000,27.0111
13062,2280000,29.22
13073,2282000,25.0364
13085,2284000,21.7833
13095,2286000,25.04
13107,2288000,23.3833
13117,2290000,23.76
13129,2292000,23.325
13138,2294000,27.5444
13149,2296000,25.5727
13161,2298000,22.175
13171,2300000,28.15
13182,2302000,22.9727
13192,2304000,27.07
13202,2306000,24.21
13213,2308000,26.5091
13223,2310000,23.6
13233,2312000,27.72
13243,2314000,24.5
13254,2316000,24.7273
13266,2318000,22.8333
13277,2320000,24.9091
13288,2322000,23.5273
13303,2324000,18.7467
13313,2326000,25.01
13324,2328000,25.8455
13335,2330000,25.0909
13345,2332000,24.68
13356,2334000,26.1
13366,2336000,27.53
13379,2338000,20.2846
13389,2340000,26.54
13399,2342000,27.68
13411,2344000,22.9833
13424,2346000,20.0077
13434,2348000,28.0
13445,2350000,26.2727
13455,2352000,27.41
13465,2354000,25.85
13476,2356000,24.4909
13486,2358000,26.25
13498,2360000,24.5167
13507,2362000,28.1667
13518,2364000,25.2545
13529,2366000,25.0909
13540,2368000,26.9364
13552,2370000,22.5083
13563,2372000,26.7182
13573,2374000,25.66
13583,2376000,29.08
13593,2378000,27.86
13603,2380000,28.01
13615,2382000,24.1833
13625,2384000,26.31
13635,2386000,29.6
13645,2388000,27.3
13655,2390000,29.1
13666,2392000,24.8273
13676,2394000,27.33
13687,2396000,27.0545
13696,2398000,29.0222
13709,2400000,22.0308
13720,2402000,25.1636
13731,2404000,26.1273
13742,2406000,25.1182
13751,2408000,28.2111
13762,2410000,24.0
13773,2412000,27.3364
13784,2414000,25.3636
13794,2416000,26.75
13804,2418000,29.24
13814,2420000,27.84
13824,2422000,25.91
13834,2424000,26.86
13845,2426000,28.1
13856,2428000,24.7182
13866,2430000,26.88
13876,2432000,29.5
13887,2434000,24.9182
13899,2436000,22.6917
13910,2438000,25.3273
13919,2440000,27.2667
13930,2442000,25.6364
13940,2444000,28.55
13950,2446000,28.15
13960,2448000,28.67
13971,2450000,24.7545
13983,2452000,22.4417
13994,2454000,26.4273
14004,2456000,28.02
14013,2458000,27.8556
14023,2460000,28.56
14033,2462000,29.1
14044,2464000,23.9182
14054,2466000,29.02
14065,2468000,25.1091
14075,2470000,27.3
14089,2472000,20.5714
14099,2474000,28.05
14108,2476000,28.3889
14118,2478000,27.92
14130,2480000,24.8583
14140,2482000,27.08
14151,2484000,25.7545
14161,2486000,26.81
14173,2488000,22.0833
14184,2490000,24.1727
14195,2492000,27.1636
14204,2494000,29.1667
14215,2496000,25.0455
14225,2498000,28.04
14236,2500000,25.4455
14249,2502000,20.0077
14258,2504000,28.6333
