episode,timestep,reward
3394,218000,-0.6744
3435,220000,-0.7122
3462,222000,-0.7667
3498,224000,-0.9944
3535,226000,-0.8
3566,228000,-0.7323
3597,230000,-0.9516
3626,232000,-0.8
3656,234000,-0.84
3684,236000,-0.325
3715,238000,-0.7677
3746,240000,-0.471
3777,242000,-0.6548
3804,244000,-0.763
3832,246000,-1.0786
3864,248000,-0.3687
3897,250000,-0.7394
3926,252000,-0.9345
3962,254000,-0.4361
3995,256000,-0.3909
4024,258000,-0.5448
4062,260000,-0.6605
4096,262000,-0.5529
4135,264000,-0.5231
4165,266000,-0.4267
4204,268000,-0.5051
4238,270000,-0.6588
4266,272000,-0.4179
4299,274000,-0.6061
4335,276000,-0.6639
4377,278000,-0.5476
4418,280000,-0.5024
4447,282000,-0.4138
4488,284000,-0.5732
4524,286000,-0.3722
4557,288000,-0.5
4594,290000,-0.1811
4628,292000,-0.5235
4665,294000,-0.5919
4693,296000,-0.325
4726,298000,-0.5333
4763,300000,-0.6297
4804,302000,-0.4683
4845,304000,-0.522
4886,306000,-0.3537
4921,308000,-0.7771
4959,310000,-0.5105
4998,312000,-0.5615
5036,314000,-0.7921
5075,316000,-0.2026
5115,318000,-0.495
5152,320000,-0.5676
5190,322000,-0.3789
5232,324000,-0.6452
5272,326000,-0.29
5310,328000,-0.3763
5350,330000,-0.0875
5395,332000,-0.7067
5439,334000,-0.4
5478,336000,-0.3487
5517,338000,-0.3974
5548,340000,-0.2742
5577,342000,-0.4759
5616,344000,-0.4077
5656,346000,-0.185
5696,348000,-0.525
5732,350000,-0.3028
5769,352000,-0.5486
5814,354000,-0.7489
5854,356000,-0.4875
5891,358000,-0.2243
5927,360000,-0.3139
5966,362000,-0.4154
6008,364000,-0.1429
6042,366000,-0.75
6083,368000,-0.3634
6121,370000,-0.4447
6157,372000,-0.0861
6200,374000,-0.4628
6244,376000,-0.4523
6281,378000,-0.327
6318,380000,-0.0703
6353,382000,-0.2943
6392,384000,-0.0795
6430,386000,-0.5868
6472,388000,-0.6405
6519,390000,-0.2149
6562,392000,-0.4116
6603,394000,-0.322
6643,396000,-0.375
6678,398000,-0.2029
6719,400000,-0.222
6758,402000,-0.259
6803,404000,-0.2467
6847,406000,-0.4205
6889,408000,-0.3357
6923,410000,-0.4088
6964,412000,-0.6366
7011,414000,-0.417
7055,416000,-0.3909
7091,418000,-0.2278
7137,420000,-0.2717
7170,422000,-0.1667
7216,424000,-0.237
7258,426000,-0.369
7305,428000,-0.6319
7351,430000,-0.4978
7387,432000,0.0944
7430,434000,-0.1605
7473,436000,-0.6
7505,438000,-0.0094
7547,440000,-0.2762
7589,442000,-0.2381
7628,444000,-0.1564
7674,446000,-0.4022
7717,448000,-0.3419
7759,450000,-0.6238
7799,452000,-0.2225
7840,454000,-0.5683
7874,456000,-0.3265
7913,458000,-0.2462
7958,460000,-0.4622
7997,462000,-0.4436
8041,464000,-0.4795
8076,466000,-0.04
8122,468000,-0.0239
8165,470000,-0.5116
8206,472000,-0.4951
8248,474000,-0.2643
8288,476000,-0.445
8337,478000,-0.2429
8389,480000,-0.2865
8425,482000,-0.4833
8478,484000,-0.4849
8526,486000,-0.3542
8571,488000,-0.5867
8621,490000,-0.626
8665,492000,-0.2977
8713,494000,-0.1875
8754,496000,-0.6927
8803,498000,-0.2878
8853,500000,-0.408
8896,502000,-0.6442
8939,504000,-0.4093
8990,506000,-0.4039
9044,508000,-0.5426
9097,510000,-0.6868
9145,512000,-0.7458
9199,514000,-0.5093
9251,516000,-0.4577
9304,518000,-0.317
9360,520000,-0.4589
9410,522000,-0.47
9470,524000,-0.125
9531,526000,-0.6984
9586,528000,-0.4418
9637,530000,-0.2
9684,532000,-0.4532
9734,534000,-0.216
9786,536000,-0.4596
9844,538000,0.0603
9902,540000,-0.6224
9959,542000,-0.3281
10008,544000,-0.4959
10064,546000,-0.4054
10115,548000,-0.1353
10161,550000,-0.4587
10216,552000,-0.2691
10269,554000,-0.2566
10321,556000,-0.3096
10371,558000,-0.27
10422,560000,-0.1098
10469,562000,-0.3106
10513,564000,-0.2864
10560,566000,-0.3319
10620,568000,-0.215
10671,570000,-0.1412
10716,572000,-0.1844
10771,574000,-0.6055
10824,576000,-0.2962
10877,578000,-0.4358
10932,580000,-0.0327
10979,582000,-0.5426
11034,584000,-0.3145
11080,586000,-0.4304
11133,588000,-0.1453
11185,590000,-0.3327
11236,592000,-0.149
11285,594000,-0.2918
11335,596000,-0.254
11388,598000,-0.2038
11444,600000,-0.4768
11502,602000,-0.2828
11557,604000,0.0673
11609,606000,-0.0654
11662,608000,0.0981
11713,610000,-0.151
11764,612000,-0.1529
11826,614000,-0.3468
11879,616000,-0.2491
11929,618000,-0.29
11986,620000,-0.1246
12038,622000,-0.1885
12086,624000,0.175
12145,626000,-0.022
12200,628000,-0.0964
12258,630000,-0.2483
12309,632000,-0.349
12361,634000,-0.2404
12411,636000,-0.12
12465,638000,-0.2259
12525,640000,-0.1417
12573,642000,-0.0438
12624,644000,-0.3314
12675,646000,-0.1824
12727,648000,0.1865
12773,650000,0.1652
12826,652000,-0.017
12876,654000,-0.014
12931,656000,-0.34
12978,658000,-0.0723
13029,660000,-0.402
13079,662000,-0.146
13133,664000,0.0278
13181,666000,-0.0438
13230,668000,-0.0408
13279,670000,-0.2122
13335,672000,0.0286
13388,674000,-0.3113
13436,676000,-0.2667
13482,678000,-0.0435
13533,680000,-0.2314
13589,682000,-0.2536
13643,684000,-0.2741
13688,686000,-0.6756
13735,688000,-0.6404
13785,690000,-0.228
13836,692000,-0.2529
13888,694000,-0.0346
13936,696000,-0.3083
13984,698000,-0.5042
14029,700000,-0.3533
14075,702000,0.0935
14123,704000,0.0104
14172,706000,0.0041
14222,708000,-0.648
14273,710000,-0.2314
14327,712000,-0.1
14369,714000,0.1595
14417,716000,-0.2437
14462,718000,-0.2622
14512,720000,-0.312
14557,722000,-0.4711
14603,724000,-0.2391
14652,726000,-0.6796
14699,728000,-0.4383
14749,730000,-0.224
14805,732000,-0.3196
14852,734000,-0.4021
14909,736000,-0.0333
14959,738000,0.178
15017,740000,-0.1897
15073,742000,-0.5607
15114,744000,-0.1366
15170,746000,-0.0857
15225,748000,-0.1982
15285,750000,-0.0917
15343,752000,-0.1483
15405,754000,-0.3823
15459,756000,-0.0389
15514,758000,-0.2091
15570,760000,0.05
15624,762000,-0.1074
15680,764000,-0.2089
15730,766000,-0.236
15789,768000,-0.1898
15848,770000,-0.3186
15902,772000,-0.1389
15957,774000,-0.3418
16012,776000,-0.46
16066,778000,-0.4056
16125,780000,-0.0305
16187,782000,-0.0823
16247,784000,-0.0867
16296,786000,-0.3
16346,788000,-0.258
16398,790000,0.0
16446,792000,-0.0604
16493,794000,-0.0383
16555,796000,-0.1258
16608,798000,-0.3698
16673,800000,-0.2569
16724,802000,-0.0098
16779,804000,-0.32
16833,806000,-0.1
16889,808000,-0.1411
16934,810000,-0.4533
16985,812000,-0.0647
17040,814000,-0.2836
17088,816000,-0.1875
17142,818000,-0.3259
17195,820000,-0.2057
17261,822000,-0.297
17314,824000,-0.3321
17372,826000,-0.0672
17425,828000,0.2057
17485,830000,0.0033
17540,832000,-0.0909
17593,834000,0.0774
17656,836000,-0.4746
17717,838000,-0.0541
17782,840000,-0.0523
17843,842000,0.0689
17897,844000,0.0593
17954,846000,0.0158
18015,848000,0.0557
18080,850000,0.0185
18143,852000,-0.0444
18201,854000,-0.2879
18263,856000,0.0274
18319,858000,0.0357
18381,860000,0.05
18441,862000,0.2133
18501,864000,-0.3133
18562,866000,-0.1639
18624,868000,-0.0935
18682,870000,-0.031
18736,872000,-0.0611
18793,874000,-0.1632
18844,876000,-0.298
18902,878000,-0.1431
18960,880000,-0.3207
19015,882000,-0.0145
19063,884000,-0.0938
19113,886000,-0.138
19172,888000,-0.0492
19230,890000,-0.3293
19282,892000,-0.0808
19336,894000,0.013
19388,896000,0.1712
19447,898000,-0.0441
19505,900000,-0.1448
19560,902000,-0.2
19611,904000,0.0333
19665,906000,-0.1074
19722,908000,-0.1754
19776,910000,0.0315
19831,912000,-0.0145
19894,914000,0.027
19947,916000,-0.0264
20002,918000,-0.1836
20053,920000,-0.051
20105,922000,0.3115
20158,924000,0.0566
20215,926000,0.207
20274,928000,-0.1644
20319,930000,0.4156
20376,932000,0.0842
20438,934000,0.0065
20498,936000,-0.0433
20559,938000,0.0164
20618,940000,-0.1119
20683,942000,0.0538
20735,944000,0.0442
20792,946000,-0.1474
20857,948000,-0.0492
20919,950000,0.0726
20974,952000,0.1764
21032,954000,0.0362
21087,956000,0.0182
21141,958000,0.1037
21198,960000,-0.2263
21257,962000,0.0593
21318,964000,-0.1213
21377,966000,0.0288
21434,968000,-0.0053
21496,970000,-0.1726
21548,972000,0.3404
21601,974000,0.0245
21665,976000,-0.1328
21727,978000,0.0468
21784,980000,0.1
21840,982000,0.3321
21894,984000,-0.1963
21944,986000,0.134
22003,988000,0.1119
22057,990000,-0.1815
22118,992000,-0.023
22175,994000,0.007
22233,996000,0.2052
22286,998000,0.2509
22343,1000000,-0.007
22408,1002000,-0.0969
22465,1004000,0.0105
22527,1006000,-0.1258
22587,1008000,0.0867
22642,1010000,0.2018
22703,1012000,-0.1213
22766,1014000,0.2206
22833,1016000,0.0209
22890,1018000,0.0965
22943,1020000,-0.0623
23005,1022000,0.0661
23070,1024000,-0.0277
23124,1026000,0.1241
23177,1028000,-0.2868
23243,1030000,-0.0909
23312,1032000,-0.3449
23374,1034000,0.379
23430,1036000,-0.2625
23492,1038000,-0.0984
23553,1040000,-0.1541
23611,1042000,-0.4
23676,1044000,0.0523
23740,1046000,-0.2797
23803,1048000,-0.0556
23861,1050000,0.3207
23923,1052000,0.0177
23977,1054000,-0.1481
24034,1056000,-0.0316
24092,1058000,0.031
24151,1060000,-0.1051
24211,1062000,-0.2433
24272,1064000,-0.0967
24335,1066000,0.2317
24393,1068000,0.2431
24456,1070000,-0.0254
24509,1072000,0.2358
24554,1074000,0.6933
24611,1076000,0.1649
24672,1078000,0.2623
24732,1080000,0.1767
24790,1082000,0.1948
24850,1084000,-0.28
24910,1086000,0.0917
24966,1088000,0.3964
25022,1090000,-0.0036
25080,1092000,0.1224
25135,1094000,-0.1564
25190,1096000,0.4182
25245,1098000,-0.2982
25310,1100000,0.0785
25369,1102000,0.2017
25418,1104000,0.2878
25471,1106000,0.1981
25527,1108000,-0.0357
25580,1110000,-0.1094
25640,1112000,-0.24
25690,1114000,0.486
25747,1116000,-0.0123
25809,1118000,-0.0613
25866,1120000,0.1439
25927,1122000,-0.1787
25973,1124000,-0.3217
26029,1126000,-0.0911
26085,1128000,0.0321
26144,1130000,-0.2458
26199,1132000,-0.1964
26257,1134000,-0.3276
26314,1136000,-0.1947
26370,1138000,-0.2911
26426,1140000,-0.1768
26480,1142000,0.0093
26531,1144000,-0.2373
26581,1146000,-0.15
26632,1148000,-0.1549
26677,1150000,0.2689
26730,1152000,-0.266
26793,1154000,0.0159
26848,1156000,0.1127
26902,1158000,0.0852
26946,1160000,0.1636
27002,1162000,-0.1929
27055,1164000,0.0547
27108,1166000,0.0943
27160,1168000,0.0365
27211,1170000,-0.0863
27256,1172000,0.1644
27302,1174000,0.1196
27357,1176000,0.0782
27406,1178000,0.1776
27462,1180000,0.0964
27513,1182000,-0.0824
27569,1184000,0.1304
27619,1186000,0.05
27671,1188000,-0.0365
27724,1190000,-0.166
27775,1192000,-0.0118
27832,1194000,0.0579
27889,1196000,0.0333
27944,1198000,0.0964
27988,1200000,0.5545
28038,1202000,0.262
28093,1204000,0.3073
28146,1206000,0.4509
28196,1208000,0.406
28247,1210000,0.2137
28299,1212000,0.2558
28351,1214000,0.1404
28399,1216000,0.1396
28448,1218000,0.2449
28500,1220000,0.4558
28553,1222000,0.2151
28602,1224000,0.298
28654,1226000,0.4288
28699,1228000,0.7311
28744,1230000,0.5044
28795,1232000,0.1235
28844,1234000,0.7347
28888,1236000,0.6205
28934,1238000,0.2652
28981,1240000,0.1362
29029,1242000,0.4104
29078,1244000,0.5367
29122,1246000,0.6068
29173,1248000,0.4471
29222,1250000,0.5061
29268,1252000,0.1304
29316,1254000,0.5667
29367,1256000,0.3294
29410,1258000,0.3884
29456,1260000,0.1435
29501,1262000,0.8622
29548,1264000,0.7809
29602,1266000,0.3333
29655,1268000,0.2113
29704,1270000,0.851
29752,1272000,0.4917
29796,1274000,0.8932
29841,1276000,0.3911
29887,1278000,0.3435
29936,1280000,0.302
29987,1282000,0.2647
30030,1284000,0.407
30069,1286000,0.8923
30121,1288000,0.4365
30165,1290000,0.7386
30211,1292000,0.363
30259,1294000,0.0813
30306,1296000,0.1681
30354,1298000,0.0854
30394,1300000,0.575
30431,1302000,0.8811
30472,1304000,0.5341
30513,1306000,0.5488
30563,1308000,0.278
30597,1310000,0.3882
30638,1312000,0.8171
30680,1314000,0.6548
30715,1316000,0.6143
30754,1318000,-0.0385
30795,1320000,0.0902
30829,1322000,0.5676
30867,1324000,0.4079
30903,1326000,0.8667
30933,1328000,0.16
30973,1330000,0.395
31015,1332000,0.4714
31046,1334000,0.3871
31080,1336000,0.4529
31112,1338000,0.9969
31154,1340000,0.6071
31188,1342000,0.2382
31220,1344000,0.5688
31250,1346000,0.2233
31274,1348000,0.8042
31306,1350000,0.5062
31339,1352000,0.8121
31371,1354000,0.5219
31398,1356000,0.4593
31423,1358000,1.092
31450,1360000,0.5333
31473,1362000,0.513
31503,1364000,0.1567
31533,1366000,0.8733
31555,1368000,1.1682
31576,1370000,0.881
31598,1372000,1.0182
31630,1374000,0.2469
31660,1376000,0.9333
31690,1378000,1.3033
31714,1380000,0.9333
31740,1382000,1.4
31761,1384000,1.2524
31788,1386000,1.2074
31808,1388000,1.785
31830,1390000,2.1864
31854,1392000,1.4125
31873,1394000,2.9421
31892,1396000,3.0789
31914,1398000,2.2545
31933,1400000,3.6895
31957,1402000,2.7708
31978,1404000,2.7952
31995,1406000,3.1059
32016,1408000,2.0333
32030,1410000,4.8143
32051,1412000,2.7905
32071,1414000,2.255
32091,1416000,2.845
32108,1418000,2.8882
32123,1420000,5.26
32138,1422000,3.2933
32154,1424000,3.8875
32167,1426000,5.4769
32179,1428000,6.2417
32197,1430000,3.0056
32215,1432000,3.6389
32231,1434000,2.3562
32249,1436000,4.1611
32261,1438000,5.8667
32275,1440000,5.9071
32293,1442000,2.9167
32306,1444000,4.5923
32320,1446000,4.9429
32334,1448000,6.8071
32345,1450000,8.3818
32361,1452000,4.2875
32373,1454000,4.8667
32389,1456000,4.2687
32405,1458000,3.4875
32424,1460000,3.0474
32437,1462000,4.9308
32450,1464000,4.8846
32462,1466000,6.6583
32478,1468000,4.2062
32491,1470000,6.7462
32507,1472000,3.6812
32524,1474000,4.8176
32537,1476000,6.7923
32552,1478000,4.8467
32573,1480000,2.6095
32587,1482000,5.7286
32599,1484000,6.1083
32615,1486000,2.825
32630,1488000,4.2067
32647,1490000,4.5235
32667,1492000,2.82
32679,1494000,5.0417
32694,1496000,5.0533
32706,1498000,5.7667
32718,1500000,4.2667
32732,1502000,4.5143
32746,1504000,5.8143
32760,1506000,5.0
32772,1508000,6.4167
32783,1510000,8.1091
32798,1512000,4.4667
32808,1514000,9.58
32821,1516000,5.5077
32833,1518000,7.2917
32846,1520000,7.1
32860,1522000,5.5786
32874,1524000,6.4857
32892,1526000,3.7333
32905,1528000,6.6769
32919,1530000,4.8786
32930,1532000,7.7545
32947,1534000,3.7882
32963,1536000,5.1125
32974,1538000,7.6818
32984,1540000,9.23
32999,1542000,5.56
33010,1544000,7.7636
33024,1546000,4.7571
33038,1548000,4.8286
33050,1550000,6.3
33066,1552000,5.9437
33078,1554000,4.425
33090,1556000,6.9667
33101,1558000,9.3727
33115,1560000,5.5929
33127,1562000,6.9917
33139,1564000,7.1667
33150,1566000,5.7
33162,1568000,6.8917
33177,1570000,5.36
33190,1572000,7.8462
33204,1574000,5.3571
33215,1576000,7.8455
33226,1578000,8.1091
33243,1580000,3.9
33256,1582000,6.6538
33268,1584000,7.1833
33280,1586000,8.1667
33291,1588000,7.8727
33304,1590000,7.0385
33317,1592000,3.9769
33329,1594000,6.65
33341,1596000,7.4417
33354,1598000,5.9923
33364,1600000,8.01
33378,1602000,5.4
33389,1604000,7.6182
33400,1606000,7.9091
33412,1608000,6.5417
33425,1610000,7.4538
33436,1612000,8.2636
33448,1614000,6.875
33460,1616000,7.0583
33472,1618000,6.5
33482,1620000,8.41
33494,1622000,7.7
33506,1624000,6.4417
33516,1626000,8.32
33527,1628000,8.2545
33538,1630000,7.2727
33549,1632000,7.9
33560,1634000,8.4364
33572,1636000,6.7583
33582,1638000,9.58
33594,1640000,6.55
33606,1642000,6.1917
33616,1644000,7.47
33630,1646000,7.1786
33640,1648000,7.85
33652,1650000,7.825
33663,1652000,7.2818
33676,1654000,6.7077
33687,1656000,7.6
33700,1658000,6.6769
33712,1660000,6.7333
33724,1662000,7.475
33736,1664000,5.225
33747,1666000,8.5182
33759,1668000,5.2
33771,1670000,7.0917
33781,1672000,8.67
33797,1674000,5.1875
33814,1676000,4.6
33828,1678000,6.1
33842,1680000,5.4429
33856,1682000,5.5143
33872,1684000,4.0312
33883,1686000,8.5818
33895,1688000,8.2833
33909,1690000,6.3571
33923,1692000,5.5786
33934,1694000,7.1273
33944,1696000,8.92
33956,1698000,7.225
33966,1700000,9.94
33981,1702000,6.0667
33992,1704000,7.1727
34008,1706000,4.6062
34020,1708000,6.2417
34033,1710000,6.9615
34044,1712000,8.5364
34059,1714000,5.8067
34072,1716000,7.1385
34082,1718000,7.75
34093,1720000,8.4455
34105,1722000,6.9417
34119,1724000,4.1643
34131,1726000,5.7667
34144,1728000,4.8308
34156,1730000,7.1583
34168,1732000,7.3
34181,1734000,3.8462
34192,1736000,4.9909
34202,1738000,5.11
34213,1740000,7.6727
34225,1742000,6.6917
34235,1744000,9.77
34246,1746000,8.2818
34259,1748000,4.9308
34275,1750000,2.4625
34289,1752000,3.9214
34300,1754000,6.4273
34310,1756000,7.74
34321,1758000,7.4091
34332,1760000,6.8273
34344,1762000,6.3167
34357,1764000,4.3154
34369,1766000,5.8
34380,1768000,6.7364
34393,1770000,5.0
34405,1772000,7.6
34418,1774000,4.8615
34433,1776000,2.86
34449,1778000,5.1187
34461,1780000,6.3
34471,1782000,8.47
34482,1784000,7.2364
34492,1786000,8.16
34506,1788000,5.7429
34517,1790000,8.7273
34529,1792000,7.525
34576,1794000,-0.9532
34625,1796000,-0.5367
34749,1798000,-1.5395
34877,1800000,-1.4586
35004,1802000,-1.363
35130,1804000,-1.4135
35248,1806000,-1.0008
35364,1808000,-1.0621
35473,1810000,-1.3202
35590,1812000,-1.2658
35695,1814000,-1.2781
35805,1816000,-1.3718
35897,1818000,-1.0315
36001,1820000,-1.1231
36086,1822000,-0.8682
36176,1824000,-0.8478
36280,1826000,-0.801
36375,1828000,-0.6916
36471,1830000,-0.6906
36557,1832000,-0.4779
36637,1834000,-0.255
36727,1836000,-0.3644
36808,1838000,-0.4309
36884,1840000,-0.4158
36972,1842000,-0.4614
37064,1844000,-0.4576
37144,1846000,-0.26
37232,1848000,-0.3591
37316,1850000,-0.206
37394,1852000,-0.3833
37470,1854000,-0.0053
37557,1856000,-0.3368
37629,1858000,-0.0028
37702,1860000,-0.0671
37768,1862000,-0.1667
37833,1864000,-0.1046
37987,1866000,-0.7844
38141,1868000,-0.8532
38294,1870000,-0.802
38448,1872000,-0.7779
38602,1874000,-0.7727
38756,1876000,-0.7065
38910,1878000,-0.6948
39064,1880000,-0.6623
39217,1882000,-0.6503
39371,1884000,-0.6
39525,1886000,-0.6091
39679,1888000,-0.6468
39833,1890000,-0.5597
39987,1892000,-0.5558
40141,1894000,-0.5896
40294,1896000,-0.5719
40448,1898000,-0.6325
40602,1900000,-0.6727
40756,1902000,-0.6636
40910,1904000,-0.5844
41064,1906000,-0.5922
41217,1908000,-0.5824
41371,1910000,-0.5519
41525,1912000,-0.526
41679,1914000,-0.4974
41833,1916000,-0.574
41987,1918000,-0.4701
42141,1920000,-0.5208
42294,1922000,-0.5026
42448,1924000,-0.4545
42602,1926000,-0.3779
42756,1928000,-0.426
42910,1930000,-0.3117
43062,1932000,-0.4013
43216,1934000,-0.2909
43370,1936000,-0.4221
43524,1938000,-0.2143
43676,1940000,-0.2296
43830,1942000,-0.2143
43981,1944000,-0.2589
44135,1946000,-0.2675
44287,1948000,-0.1836
44441,1950000,-0.2675
44593,1952000,-0.2533
44745,1954000,-0.2763
44899,1956000,-0.2182
45048,1958000,-0.2221
45200,1960000,-0.2243
45353,1962000,-0.202
45503,1964000,-0.2113
45655,1966000,-0.1974
45808,1968000,-0.1987
45959,1970000,-0.1914
46112,1972000,-0.1183
46265,1974000,-0.1301
46417,1976000,-0.0763
46569,1978000,-0.2243
46721,1980000,-0.1586
46874,1982000,-0.119
47027,1984000,-0.1477
47180,1986000,-0.1503
47330,1988000,-0.1647
47483,1990000,-0.1386
47635,1992000,-0.2026
47785,1994000,-0.09
47938,1996000,-0.1301
48087,1998000,-0.0342
48238,2000000,-0.0589
48387,2002000,-0.0631
48537,2004000,-0.05
48687,2006000,0.0127
48830,2008000,0.0021
48967,2010000,-0.0219
49106,2012000,-0.1273
49245,2014000,-0.0209
49390,2016000,-0.0559
49524,2018000,-0.0381
49664,2020000,0.0007
49789,2022000,-0.0448
49914,2024000,0.0704
50038,2026000,0.075
50156,2028000,0.0212
50258,2030000,0.0265
50370,2032000,0.0643
50485,2034000,0.1226
50601,2036000,0.0052
50720,2038000,0.0151
50830,2040000,0.0709
50938,2042000,0.0241
51054,2044000,0.0121
51170,2046000,0.0405
51280,2048000,0.1164
51401,2050000,0.0959
51523,2052000,0.1311
51623,2054000,0.069
51741,2056000,-0.0008
51836,2058000,0.1853
51948,2060000,0.1857
52056,2062000,-0.0148
52161,2064000,0.1162
52267,2066000,0.1453
52383,2068000,0.0793
52470,2070000,0.1276
52546,2072000,0.1421
52631,2074000,0.1235
52719,2076000,0.1705
52804,2078000,0.1024
52889,2080000,0.18
52945,2082000,0.4107
53010,2084000,0.2708
53062,2086000,-0.0769
53119,2088000,-0.2667
53153,2090000,0.3706
53202,2092000,0.2347
53253,2094000,-0.0941
53293,2096000,0.225
53315,2098000,1.8909
53350,2100000,-0.0629
53395,2102000,0.2467
53447,2104000,0.2308
53495,2106000,-0.0521
53538,2108000,0.2395
53566,2110000,0.3571
53596,2112000,0.67
53612,2114000,0.425
53636,2116000,0.6958
53656,2118000,3.295
53673,2120000,3.3882
53690,2122000,4.1059
53703,2124000,6.6462
53720,2126000,5.1706
53732,2128000,2.85
53746,2130000,4.7786
53757,2132000,5.2909
53775,2134000,4.4944
53790,2136000,6.78
53804,2138000,6.6071
53817,2140000,3.3615
53830,2142000,5.3846
53841,2144000,8.4727
53854,2146000,8.1077
53869,2148000,6.0467
53880,2150000,10.3636
53893,2152000,7.2385
53905,2154000,7.2833
53918,2156000,7.2077
53935,2158000,6.1529
53948,2160000,3.8308
53962,2162000,5.2429
53976,2164000,2.7
53988,2166000,8.05
53999,2168000,8.2
54027,2170000,2.3786
54046,2172000,4.5105
54067,2174000,2.9
54085,2176000,5.7833
54095,2178000,5.53
54108,2180000,7.8154
54122,2182000,5.5143
54135,2184000,5.6615
54147,2186000,6.875
54161,2188000,8.8714
54175,2190000,6.5357
54190,2192000,7.38
54202,2194000,7.2667
54216,2196000,5.2143
54228,2198000,6.675
54240,2200000,7.9917
54252,2202000,5.4083
54265,2204000,8.5692
54280,2206000,5.7467
54293,2208000,8.8154
54305,2210000,8.8083
54318,2212000,5.0462
54331,2214000,5.9077
54343,2216000,6.825
54357,2218000,5.8571
54369,2220000,7.4583
54384,2222000,6.2733
54396,2224000,8.0083
54407,2226000,8.4091
54418,2228000,9.9273
54430,2230000,7.1417
54442,2232000,6.8417
54453,2234000,9.9273
54466,2236000,9.4308
54482,2238000,4.6312
54493,2240000,10.3818
54502,2242000,10.3667
54516,2244000,6.6357
54529,2246000,8.7538
54545,2248000,4.4
54554,2250000,11.8111
54565,2252000,9.6455
54578,2254000,7.5308
54594,2256000,5.4937
54609,2258000,5.68
54621,2260000,7.625
54636,2262000,4.6733
54653,2264000,5.2412
54664,2266000,8.1091
54682,2268000,4.6944
54692,2270000,10.36
54704,2272000,9.0917
54714,2274000,10.79
54726,2276000,9.1417
54738,2278000,8.7583
54749,2280000,8.4273
54762,2282000,7.3385
54775,2284000,6.7385
54786,2286000,8.8455
54798,2288000,8.575
54809,2290000,10.7636
54822,2292000,7.9923
54841,2294000,4.9526
54857,2296000,5.5062
54875,2298000,5.3944
54886,2300000,8.7455
54900,2302000,7.8357
54915,2304000,5.9867
54926,2306000,8.9
54938,2308000,8.6
54952,2310000,5.3857
54967,2312000,5.8733
54980,2314000,6.5385
54995,2316000,6.02
55005,2318000,8.31
55018,2320000,7.9231
55030,2322000,8.4417
55040,2324000,9.81
55056,2326000,6.175
55066,2328000,11.53
55078,2330000,9.2083
55090,2332000,8.0167
55103,2334000,6.3077
55114,2336000,8.4273
55126,2338000,8.0
55136,2340000,9.38
55153,2342000,5.0412
55168,2344000,6.3467
55181,2346000,5.3231
55195,2348000,7.0214
55208,2350000,7.1308
55224,2352000,6.2812
